         471272881 function calls (457851614 primitive calls) in 1458.056 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      168    0.001    0.000    0.026    0.000 json_utils.py:43(encode)
       50    0.000    0.000    0.026    0.001 random_ops.py:319(random_shuffle)
    46728    0.021    0.000    0.026    0.000 converter.py:138(absl_to_standard)
        3    0.000    0.000    0.025    0.008 rmsprop.py:163(_prepare_local)
       50    0.000    0.000    0.025    0.001 gen_random_ops.py:528(random_shuffle)
    19264    0.025    0.000    0.025    0.000 training.py:1420(make_predict_function)
4230/1830    0.006    0.000    0.025    0.000 tracking.py:80(__setattr__)
       12    0.000    0.000    0.025    0.002 gen_io_ops.py:1463(restore_v2)
    58306    0.022    0.000    0.025    0.000 func_graph.py:1016(<listcomp>)
    59339    0.025    0.000    0.025    0.000 inspect.py:2821(return_annotation)
    23930    0.021    0.000    0.025    0.000 Hanabi.py:147(numberOfTiles)
    57942    0.024    0.000    0.024    0.000 dataset_ops.py:4139(element_spec)
    66960    0.024    0.000    0.024    0.000 inspect.py:2514(kind)
       16    0.000    0.000    0.024    0.001 axis.py:1428(get_major_ticks)
     6264    0.005    0.000    0.024    0.000 save.py:137(list_extra_dependencies)
    59339    0.024    0.000    0.024    0.000 inspect.py:2817(parameters)
    55366    0.024    0.000    0.024    0.000 fromnumeric.py:3033(_ndim_dispatcher)
     2027    0.011    0.000    0.024    0.000 compile_utils.py:123(metrics)
    58031    0.023    0.000    0.023    0.000 numeric.py:2283(_array_equal_dispatcher)
      780    0.004    0.000    0.023    0.000 def_function.py:1009(_list_all_concrete_functions)
      768    0.008    0.000    0.023    0.000 ops.py:6937(set_int_list_attr)
    66960    0.023    0.000    0.023    0.000 inspect.py:2510(annotation)
       12    0.023    0.002    0.023    0.002 {built-in method tensorflow.python._pywrap_tf_session.TF_GraphToGraphDef}
    13293    0.023    0.000    0.023    0.000 fromnumeric.py:74(<dictcomp>)
   127676    0.023    0.000    0.023    0.000 Hanabi.py:220(<listcomp>)
      108    0.001    0.000    0.023    0.000 text.py:867(get_window_extent)
    25472    0.012    0.000    0.023    0.000 shape_base.py:209(_arrays_for_stack_dispatcher)
    19314    0.023    0.000    0.023    0.000 data_adapter.py:413(get_size)
    77255    0.023    0.000    0.023    0.000 dataset_ops.py:2949(_inputs)
      682    0.002    0.000    0.022    0.000 ops.py:4361(_add_device_to_stack)
        2    0.000    0.000    0.021    0.011 _base.py:948(cla)
       72    0.001    0.000    0.021    0.000 serialized_attributes.py:205(set_and_validate_objects)
    19320    0.021    0.000    0.021    0.000 {method 'tobytes' of 'numpy.ndarray' objects}
    45237    0.021    0.000    0.021    0.000 ops.py:167(__init__)
      216    0.001    0.000    0.021    0.000 function.py:2041(add_to_graph)
      170    0.002    0.000    0.021    0.000 def_function.py:451(__init__)
      108    0.001    0.000    0.021    0.000 functional.py:332(_checkpoint_dependencies)
  888/168    0.001    0.000    0.021    0.000 copy.py:210(_deepcopy_list)
     8690    0.015    0.000    0.021    0.000 threading.py:251(_acquire_restore)
10380/5580    0.013    0.000    0.021    0.000 data_structures.py:756(__getattribute__)
    58182    0.021    0.000    0.021    0.000 function.py:2467(flat_input_signature)
      121    0.002    0.000    0.021    0.000 functional.py:308(_layer_checkpoint_dependencies)
        3    0.000    0.000    0.020    0.007 math_ops.py:3894(reduced_shape)
        3    0.000    0.000    0.020    0.007 losses.py:117(__call__)
    58306    0.020    0.000    0.020    0.000 func_graph.py:738(<listcomp>)
  1488/48    0.004    0.000    0.020    0.000 copy.py:236(_deepcopy_dict)
    10400    0.010    0.000    0.020    0.000 Hanabi.py:233(draw)
      444    0.005    0.000    0.020    0.000 nested_structure_coder.py:428(do_encode)
       12    0.000    0.000    0.020    0.002 builder_impl.py:757(copy_assets_to_destination_dir)
      432    0.001    0.000    0.020    0.000 data_structures.py:414(__init__)
    19487    0.020    0.000    0.020    0.000 monitoring.py:295(__init__)
       34    0.000    0.000    0.020    0.001 math_ops.py:524(subtract)
       16    0.000    0.000    0.020    0.001 axis.py:1171(_get_tick_bboxes)
       16    0.000    0.000    0.019    0.001 axis.py:1173(<listcomp>)
       34    0.000    0.000    0.019    0.001 gen_math_ops.py:10433(sub)
    19314    0.016    0.000    0.019    0.000 dataset_ops.py:3150(<lambda>)
      179    0.001    0.000    0.019    0.000 type_spec.py:110(most_specific_compatible_type)
     3534    0.006    0.000    0.019    0.000 ops.py:4567(__exit__)
     3534    0.009    0.000    0.019    0.000 ops.py:4557(__enter__)
    78875    0.019    0.000    0.019    0.000 {method 'append' of 'collections.deque' objects}
        3    0.000    0.000    0.019    0.006 math_grad.py:1424(_DivNoNanGrad)
      432    0.002    0.000    0.019    0.000 data_structures.py:309(__init__)
       27    0.000    0.000    0.019    0.001 math_ops.py:1267(truediv)
    19938    0.019    0.000    0.019    0.000 device_spec.py:272(device_type)
       27    0.000    0.000    0.019    0.001 math_ops.py:1220(_truediv_python3)
      132    0.004    0.000    0.019    0.000 nested_structure_coder.py:229(do_encode)
     1697    0.004    0.000    0.019    0.000 func_graph.py:265(watch_variable)
    19869    0.019    0.000    0.019    0.000 enum.py:599(value)
     2610    0.005    0.000    0.019    0.000 func_graph.py:321(control_dependencies)
    57939    0.019    0.000    0.019    0.000 dataset_ops.py:3544(element_spec)
    38626    0.018    0.000    0.018    0.000 tensor_spec.py:110(_to_legacy_output_types)
  714/179    0.003    0.000    0.018    0.000 type_spec.py:395(__most_specific_compatible_type_serialization)
       16    0.000    0.000    0.018    0.001 axis.py:1346(get_majorticklocs)
      552    0.001    0.000    0.018    0.000 variables.py:1079(__hash__)
    19372    0.018    0.000    0.018    0.000 backend_config.py:67(floatx)
        1    0.000    0.000    0.018    0.018 tmpzo79h315.py:9(tf__predict_function)
       27    0.000    0.000    0.018    0.001 gen_math_ops.py:7416(real_div)
    45237    0.018    0.000    0.018    0.000 ops.py:173(__exit__)
        1    0.000    0.000    0.018    0.018 training.py:1441(step_function)
    58306    0.018    0.000    0.018    0.000 function.py:445(<listcomp>)
    57940    0.018    0.000    0.018    0.000 dataset_ops.py:3018(element_spec)
    21202    0.017    0.000    0.017    0.000 data_adapter.py:425(should_recreate_iterator)
        3    0.000    0.000    0.017    0.006 metrics_utils.py:73(decorated)
      148    0.002    0.000    0.017    0.000 lines.py:751(draw)
  892/358    0.001    0.000    0.017    0.000 type_spec.py:429(<genexpr>)
     4608    0.009    0.000    0.017    0.000 base.py:549(_setattr_tracking)
       20    0.000    0.000    0.017    0.001 math_ops.py:1921(reduce_sum)
      152    0.002    0.000    0.017    0.000 text.py:272(_get_layout)
     8064    0.007    0.000    0.017    0.000 backend.py:639(get_graph)
      180    0.001    0.000    0.017    0.000 utils.py:202(get_training_arg_index)
       13    0.000    0.000    0.017    0.001 resource_variable_ops.py:806(assign_add)
     1898    0.017    0.000    0.017    0.000 {built-in method tensorflow.python._pywrap_tf_session.SetHandleShapeAndType}
    19314    0.010    0.000    0.017    0.000 optimization_options.py:60(_graph_rewrite_configs)
       16    0.000    0.000    0.016    0.001 axis.py:1350(get_minorticklocs)
    57942    0.016    0.000    0.016    0.000 dataset_ops.py:3496(element_spec)
    58318    0.016    0.000    0.016    0.000 function.py:1586(<genexpr>)
        3    0.000    0.000    0.016    0.005 metrics.py:173(update_state_fn)
       24    0.000    0.000    0.016    0.001 gen_math_ops.py:10278(square)
 1104/384    0.003    0.000    0.016    0.000 utils.py:124(list_all_layers_and_sublayers)
      600    0.001    0.000    0.016    0.000 base_layer.py:3013(_list_extra_dependencies_for_serialization)
        3    0.000    0.000    0.016    0.005 metrics.py:336(update_state)
    46728    0.012    0.000    0.016    0.000 __init__.py:190(_checkLevel)
    14489    0.007    0.000    0.016    0.000 pickle.py:680(save_float)
        1    0.000    0.000    0.016    0.016 training.py:1444(run_step)
      192    0.002    0.000    0.015    0.000 node.py:162(serialize)
      120    0.001    0.000    0.015    0.000 save_impl.py:535(__init__)
        4    0.000    0.000    0.015    0.004 initializers_v2.py:387(__call__)
       60    0.001    0.000    0.015    0.000 save_impl.py:339(__init__)
    38710    0.015    0.000    0.015    0.000 tensor_spec.py:153(<lambda>)
        4    0.000    0.000    0.015    0.004 init_ops_v2.py:528(__call__)
    19326    0.013    0.000    0.015    0.000 tensor_shape.py:97(dimension_value)
        4    0.000    0.000    0.015    0.004 init_ops_v2.py:1037(random_uniform)
11784/168    0.007    0.000    0.015    0.000 json_utils.py:47(_encode_tuple)
        4    0.001    0.000    0.015    0.004 random_ops.py:207(random_uniform)
      124    0.002    0.000    0.015    0.000 text.py:670(draw)
    51748    0.015    0.000    0.015    0.000 function.py:268(__enter__)
     1104    0.002    0.000    0.015    0.000 saveable_object_util.py:134(saveable_objects_for_op)
    38626    0.015    0.000    0.015    0.000 tensor_spec.py:113(_to_legacy_output_shapes)
 2568/168    0.003    0.000    0.015    0.000 json_utils.py:54(<dictcomp>)
       25    0.000    0.000    0.015    0.001 array_ops.py:3058(placeholder)
      376    0.005    0.000    0.014    0.000 input_spec.py:132(assert_input_compatibility)
        4    0.000    0.000    0.014    0.004 axis.py:2011(_update_label_position)
        4    0.000    0.000    0.014    0.004 axis.py:2303(_update_label_position)
       16    0.000    0.000    0.014    0.001 axis.py:2187(get_tick_space)
       25    0.000    0.000    0.014    0.001 gen_array_ops.py:6769(placeholder)
    38628    0.014    0.000    0.014    0.000 dataset_ops.py:4368(options)
     1380    0.004    0.000    0.014    0.000 utils.py:116(list_all_layers)
     4092    0.007    0.000    0.014    0.000 weakref.py:242(values)
     3534    0.005    0.000    0.014    0.000 ops.py:4646(control_dependencies)
        1    0.000    0.000    0.014    0.014 training.py:1396(predict_step)
      708    0.002    0.000    0.014    0.000 traceable_stack.py:92(push_obj)
    19356    0.014    0.000    0.014    0.000 distribution_strategy_context.py:312(_get_default_strategy)
        3    0.000    0.000    0.014    0.005 losses_utils.py:71(compute_weighted_loss)
     2532    0.002    0.000    0.014    0.000 ops.py:3779(get_operation_by_name)
     8790    0.010    0.000    0.014    0.000 threading.py:239(__enter__)
    58306    0.014    0.000    0.014    0.000 func_graph.py:493(<listcomp>)
    19314    0.014    0.000    0.014    0.000 training_utils.py:643(handle_partial_sample_weights)
      948    0.002    0.000    0.014    0.000 _collections_abc.py:824(update)
      357    0.002    0.000    0.014    0.000 tensor_spec.py:100(most_specific_compatible_type)
      480    0.000    0.000    0.014    0.000 data_structures.py:635(_track_value)
     3408    0.002    0.000    0.013    0.000 graph_view.py:61(_object_prefix_from_path)
       16    0.000    0.000    0.013    0.001 axis.py:2487(get_tick_space)
    21152    0.013    0.000    0.013    0.000 data_adapter.py:227(on_epoch_end)
       12    0.000    0.000    0.013    0.001 tf_logging.py:166(info)
    55/16    0.000    0.000    0.013    0.001 variables.py:66(getter)
    42/16    0.000    0.000    0.013    0.001 distribute_lib.py:2855(creator)
        3    0.000    0.000    0.013    0.004 math_grad.py:1554(_SquaredDifferenceGrad)
       12    0.000    0.000    0.013    0.001 file_io.py:197(__exit__)
      600    0.001    0.000    0.013    0.000 base_serialization.py:56(list_extra_dependencies_for_serialization)
     2905    0.003    0.000    0.013    0.000 ops.py:3636(as_graph_element)
       12    0.013    0.001    0.013    0.001 file_io.py:223(close)
      480    0.001    0.000    0.013    0.000 data_structures.py:173(_track_value)
       12    0.000    0.000    0.013    0.001 __init__.py:1421(_log)
       20    0.000    0.000    0.013    0.001 math_ops.py:1987(reduce_sum_with_dims)
       96    0.000    0.000    0.013    0.000 deprecation.py:311(new_func)
        4    0.000    0.000    0.013    0.003 axis.py:1992(_get_tick_boxes_siblings)
    19414    0.013    0.000    0.013    0.000 callbacks.py:619(set_model)
        4    0.000    0.000    0.013    0.003 axis.py:2284(_get_tick_boxes_siblings)
        1    0.000    0.000    0.013    0.013 Experiment.py:33(__init__)
        1    0.000    0.000    0.013    0.013 training.py:462(compile)
       20    0.000    0.000    0.013    0.001 gen_math_ops.py:10493(_sum)
      552    0.003    0.000    0.013    0.000 saveable_object_util.py:91(__init__)
       16    0.000    0.000    0.013    0.001 axis.py:884(set_tick_params)
      516    0.001    0.000    0.013    0.000 layer_serialization.py:73(objects_to_serialize)
     1218    0.002    0.000    0.013    0.000 ops.py:4275(_colocate_with_for_gradient)
      552    0.003    0.000    0.012    0.000 resource_variable_ops.py:64(get_resource_handle_data)
       12    0.000    0.000    0.012    0.001 math_grad.py:1672(_MatMulGrad)
        9    0.000    0.000    0.012    0.001 optimizer_v2.py:673(_get_hyper)
     1938    0.010    0.000    0.012    0.000 {method 'isatty' of '_io._IOBase' objects}
       48    0.000    0.000    0.012    0.000 save_impl.py:237(replace_layer_functions)
    23364    0.009    0.000    0.012    0.000 _flagvalues.py:468(__getitem__)
       84    0.001    0.000    0.012    0.000 base_layer.py:1356(updates)
       24    0.000    0.000    0.012    0.001 array_ops.py:631(shape_internal)
        2    0.000    0.000    0.012    0.006 backend_pdf.py:592(finalize)
      372    0.000    0.000    0.012    0.000 ops.py:819(__hash__)
     1415    0.005    0.000    0.012    0.000 ops.py:6601(__enter__)
        3    0.000    0.000    0.012    0.004 optimizer_v2.py:689(_create_all_weights)
     8790    0.010    0.000    0.012    0.000 threading.py:242(__exit__)
     1560    0.006    0.000    0.012    0.000 function.py:2748(all_values)
       24    0.000    0.000    0.012    0.000 rmsprop.py:288(get_config)
    19314    0.012    0.000    0.012    0.000 data_adapter.py:1272(_validate_data_handler)
    58306    0.012    0.000    0.012    0.000 func_graph.py:748(<listcomp>)
    47716    0.012    0.000    0.012    0.000 {method 'getrandbits' of '_random.Random' objects}
      360    0.001    0.000    0.012    0.000 encoder.py:182(encode)
      708    0.006    0.000    0.011    0.000 traceable_stack.py:35(set_filename_and_line_from_caller)
     1725    0.002    0.000    0.011    0.000 ops.py:158(string_merge)
    19264    0.011    0.000    0.011    0.000 training.py:1604(<lambda>)
